,POSTAL,ENVIOS,TOTAL,CANTIDAD,LATITUDE,LONGITUDE,LUGAR,ESTADO,COLONIA,VENTA,SUCURSAL
1334,72825,25,2214.0,5.0,19.0270125,-98.256809375,San Andrés Cholula,Puebla,"Villa Floresta, Ex-Hacienda Concepción Morillotla, Rincón de Ángeles, Rinconada de la Fortuna, Gobernadores, Villas Orión, Villa de los Ángeles II, Real de Santa Clara I, Orión, Ex-Hacienda Cortijo de San Martinito, Geovillas Santa Clara Sección I y II, Las Mercedes, Misión de San Martinito, Mira, Villa de los Angeles I, Ángeles, Atlixcayotl 2000, Oyametl, Lyra, Villas Orión II, Santa Fe, San Martinito, El Molinito, La Viga, Molino Viejo, Las Animas, La Fortuna, Magisterio 2000 II, Mayaquen, Real de Santa Clara II, Paseos del Ángel, Paseos de San Andrés","$2,214.00",MERCADOLIBRE
1335,72826,1,299.0,1.0,19.0285,-98.2738,San Andrés Cholula,Puebla,"El Deseo, Parque de la Castellana, Parque de la Plata, Parque Veneto, Parque Terranova, Parque el Nilo, Parque el Cairo, Parque Victoria, Puebla Blanca, Vista Marques",$299.00,MERCADOLIBRE
1336,72830,4,1058.0,2.0,18.93546,-98.39964,San Andrés Cholula,Puebla,"Lomas de Angelópolis Privanza, El Secreto, La Vista Contry Club, Lomas de Angelópolis, Lomas de Angelópolis II, Valle Real, Vista Real, Vista Real del Sur, Rincón de los Reyes, Alta Vista","$1,058.00",MERCADOLIBRE
1337,72850,1,419.0,1.0,18.960625,-98.305825,Ocoyucan,Puebla,"Francisco Sarabia, Santa María Malacatepec, San Bernardino Chalchihuapan, Santa Clara Ocoyucan",$419.00,MERCADOLIBRE
1338,72990,1,469.0,1.0,19.05026666666667,-98.09883333333332,Amozoc,Puebla,"SIGNORET, Chachapa, Ampliación San Lorenzo",$469.00,MERCADOLIBRE
1339,73080,1,359.0,1.0,20.2791125,-97.9564875,Xicotepec,Puebla,"San Isidro, Xicotepec de Juárez Centro, Ganadera, Azaleas, Duraznotla, La Chivería, El Tabacal, La Rivera",$359.00,MERCADOLIBRE
1340,73177,1,359.0,1.0,20.185425,-98.04596875,Huauchinango,Puebla,"Tlalcoyunga, FOVISSSTE, Emiliano Zapata, Luis Donaldo Colosio, Rancho Viejo, Miguel Hidalgo, Carmen Serdán, La Villa, Las Flores, Valle Fénix, Electricista, Atzopic, INFONAVIT Zacamila, Sección 39, Lomas de Zacamila, FSTSE",$359.00,MERCADOLIBRE
1341,73178,1,359.0,1.0,20.192514285714285,-98.061,Huauchinango,Puebla,"Vima, Lomas del Bosque, Quetzalcoatl, Benito Juárez, Los Ángeles, La Palpa, Zacamila",$359.00,MERCADOLIBRE
1342,73300,1,529.0,1.0,19.845522222222225,-98.06426666666668,Chignahuapan,Puebla,"Ajolotla, Michac, San Miguel Lastiri, Loma Alta, Chignahuapan, Toltempan, Tzitla, Cuautelolulco, Ixtlahuaca",$529.00,MERCADOLIBRE
1343,73310,1,489.0,1.0,19.938188461538463,-97.97196730769232,Zacatlán,Puebla,"Central Camionera, El Calvario, El Arco, Poxtla, El Progreso, Loma Linda, La Cañada, Tlachica, San Sebastián, Altica, Cruz del Guardián, San José, El Brinco, Santa Julia, El Cerrito, Loma Bonita, Luis Donaldo Colosio, San Bartolo, El Moral, El Ranchito, San Agustín, Niños Héroes, Las Peñas, Gabino Barreda, El Aguacate, Cruz de Pasión, El Rosal, Paseos de Zacatlán, San José Maquixtla, Zacatlán Centro, Cuautilulco, Lindavista Centro, Xiutepec, Lindavista Cuautilulco, Hoja Ancha, La Estrella, Unidad Deportiva, El Posito, El Nogal, Lomas del Calvario, La Cuesta, La Guadalupana, La Ciénega, Las Huertas, El Fresno, Panteones, 7 de Enero, El Ahuacate, 2 Caminos, 5 de Febrero, Damnificados, Luis Cabrera",$489.00,MERCADOLIBRE
1344,73313,1,589.0,1.0,19.95834,-98.00276,Zacatlán,Puebla,"Matlahuacala, Poxcuatzingo, Metlaxixtla, Atzingo, Eloxochitlan",$589.00,MERCADOLIBRE
1345,73471,1,449.0,1.0,20.08745,-97.6125,Huehuetla,Puebla,"Ozelonacaxtla, Xonalpu",$449.00,MERCADOLIBRE
1346,73560,1,100.0,1.0,20.0177,-97.5228,Cuetzalan del Progreso,Puebla,Cuetzalan del Progreso,$100.00,MERCADOLIBRE
1347,73680,1,399.0,1.0,19.8692875,-97.5912125,Zacapoaxtla,Puebla,"Los Cristales, Comaltepec, Santa Cruz Xaltetela, La Cortadura, Zacapoaxtla Centro, Texpilco, La Concordia, Zacapexpan",$399.00,MERCADOLIBRE
1348,73800,1,508.0,1.0,19.8901,-97.3472,Teziutlán,Puebla,Teziutlán Centro,$508.00,MERCADOLIBRE
1349,74030,1,519.0,1.0,19.29125,-98.428575,San Martín Texmelucan,Puebla,"INFONAVIT San Juan, Valle Norte de San Martín, La Purísima, San Isidro",$519.00,MERCADOLIBRE
1350,74100,1,619.0,1.0,19.305966666666663,-98.55533333333334,Tlahuapan,Puebla,"San Miguel Tianguistenco, Santa Rita Tlahuapan, San Rafael Ixtapaluca",$619.00,MERCADOLIBRE
1351,74126,1,829.0,1.0,19.27067142857143,-98.41781428571429,San Martín Texmelucan,Puebla,"Chalco, Guadalupe Victoria, Guadalupe, Benito Juárez, San Baltasar Temaxcalac, La Cruz, Yeloxotchitla",$829.00,MERCADOLIBRE
1352,74290,1,619.0,1.0,18.89442,-98.44016,Atlixco,Puebla,"Valle Sur, La Hacienda, Cortijo de la Alfonsina, Militar, Francisco I Madero",$619.00,MERCADOLIBRE
1353,74360,1,389.0,1.0,18.918883333333333,-98.44411666666667,Atlixco,Puebla,"Prados el León, El León, Metepec, San Juan Tejaluca, San Agustín Ixtahuixtla, Cabrera",$389.00,MERCADOLIBRE
1354,74585,4,828.0,2.0,18.50743636363637,-98.60797272727272,Chietla,Puebla,"Atencingo, Benito Juárez, Sesteadero, Del Empleado, Reforma Agraria, Ahuehuetzingo, Gustavo Díaz Ordaz, Don Roque, La Cruz, La Paz, Prisco Sánchez",$828.00,MERCADOLIBRE
1355,74730,1,318.0,2.0,18.282675,-98.6013,Chiautla,Puebla,"Chiautla de Tapia, Vista Hermosa, Lindavista, Villa de las Flores",$318.00,MERCADOLIBRE
1356,75219,1,669.0,1.0,18.9388,-97.88785,Tepeaca,Puebla,"San Pablo Actipan, San Hipólito Xochiltenango",$669.00,MERCADOLIBRE
1357,75460,1,389.0,1.0,18.934072727272728,-97.65442727272726,Quecholac,Puebla,"Quecholac, La Compañia, Del Calvario, San Juan II, San Lorenzo, San Miguel, Las Ánimas, San Diego, Del Padre Jeús, San Juan, Del Rosario",$389.00,MERCADOLIBRE
1358,75480,1,349.0,1.0,18.8764,-97.7333,Tecamachalco,Puebla,Tecamachalco Centro,$349.00,MERCADOLIBRE
1359,75520,1,549.0,1.0,18.98175833333333,-97.44062222222222,Chalchicomula de Sesma,Puebla,"De Jesús, De Guadalupe, Enrique Martínez Marquez, SESMA, INFONAVIT San Andrés, San Antonio el Pedregal, La Concepción, De Cosomaloapan, Anagsa, 28 de Agosto, Guadalupe Linda Vista, De San Juan, Ciudad Serdán, San José Carpintero, Santa Cecilia, Santa Elena, La Pedrera, Santa Ana, Hacienda Santa Ana, Fuentes de Guadalupe, FOVISSSTE, Centro, Carmen Serdán, Bosques de Guadalupe, Santa Cruz, La Gloria, Paseos de San Andrés, Las Palmas, Lomas de la Concepción, Villa Reales de Serdán, La Cuchilla, Villas del Resbaladero, Del Santuario, Bosques de San José, Vica, San Francisco",$549.00,MERCADOLIBRE
1360,75529,1,549.0,1.0,18.99835,-97.40935,Chalchicomula de Sesma,Puebla,"Jesús María, San Martín Ojo de Agua",$549.00,MERCADOLIBRE
1361,75670,1,409.0,1.0,18.7952,-97.6616,Yehualtepec,Puebla,Yehualtepec,$409.00,MERCADOLIBRE
1362,75726,4,996.0,1.0,18.48073076923077,-97.42071538461538,Tehuacán,Puebla,"Villas Virginia, Villas Paraíso, Luis Donaldo Colosio Murrieta, Paraíso de Jesús, El Paseo, Loma Dorada, Tepeyac, San Isidro Vista Hermosa, San Francisco, San Nicolás, San Martín, El Pedregal, El Palmar",$996.00,MERCADOLIBRE
1363,75764,1,399.0,1.0,18.4564,-97.4121,Tehuacán,Puebla,México 68,$399.00,MERCADOLIBRE
1364,76000,4,988.0,2.0,20.7287,-100.4527,Querétaro,Querétaro,Centro,$988.00,MERCADOLIBRE
1365,76010,1,224.0,1.0,20.7052,-100.449,Querétaro,Querétaro,"Las Campanas, Niños Héroes",$224.00,MERCADOLIBRE
1366,76020,1,299.0,1.0,20.7143875,-100.3488875,Querétaro,Querétaro,"Jardines de Querétaro, Calesa, El Cortijo, San Javier, Pathé, La Cruz, Diligencias, Bosques del Acueducto",$299.00,MERCADOLIBRE
1367,76050,1,688.0,1.0,20.6483,-100.3755,Querétaro,Querétaro,Carretas,$688.00,MERCADOLIBRE
1368,76060,1,299.0,1.0,20.594,-100.291,Querétaro,Querétaro,"Loma Dorada, Vista Dorada, Milenio 3a. Sección, Cumbres del Mirador",$299.00,MERCADOLIBRE
1369,76086,1,139.0,1.0,20.6352,-100.4522,Querétaro,Querétaro,"Reforma Agraria 1a Sección, Reforma Agraria 4a Secc, Reforma Agraria 2a Secc, Reforma Agraria 3a Secc, Reforma Agraria 5a Secc",$139.00,MERCADOLIBRE
1370,76090,1,416.0,1.0,20.6483,-100.3755,Querétaro,Querétaro,"Colinas del Cimatario, Centro Sur",$416.00,MERCADOLIBRE
1371,76100,4,718.0,2.0,20.7052,-100.45050625,Querétaro,Querétaro,"Vive, Dolce Terra, El Destino, Murano, Atenas, Rinconada Jurica, Jurica Pinar, Valle Garden, La Castellana, Bleu Casas Platina, Privada de los Portones, Santa Rosa, Las Campanas, Jurica, Hacienda Santa Rosa, Gobernantes",$718.00,MERCADOLIBRE
1372,76110,1,379.0,1.0,20.6284,-100.4348,Querétaro,Querétaro,"Josefa Ortiz de Domínguez III, Josefa Ortiz de Domínguez II, Lomas de Satélite, Satélite Sección Condominios, Ampliación Satélite, Cosmos (Satelite), Satélite Sección Andadores, Satélite",$379.00,MERCADOLIBRE
1373,76114,1,579.0,1.0,20.589033333333333,-100.4807,Querétaro,Querétaro,"Los Sauces, La Huerta, El Rocio, Don Manuel, Sendero, El Rocio II, Los Castaños, Lomas del Carmen, Puerta del Sol II",$579.00,MERCADOLIBRE
1374,76116,4,1487.0,3.0,20.65964347826087,-100.45882608695652,Querétaro,Querétaro,"Puerta Navarra, Querena, Víctor Iturbe, Vistas del Valle, Las Azucenas, Teotihuacan, Cerrito Colorado 2a Secc, Rocio Sanz, Condominio La Cordillera, Claustros de la Loma, Ciudad del Sol Sección Valle de Santiago, Ciudad del Sol, Chula Vista II, Chula Vista I, Che Guevara (Axayacatl), Bugambilias Residencial, Benito Juárez, Ampliación Patria Nueva, 25 de Diciembre, Cerrito Colorado, Misión de Carrillo, Lomas de San Ángel, Loma IX, Tenochtitlán II, Sierra Colorada, Prados del Rincón 2a. Sección, Misión de Carrillo II, Real de la Loma, Geo Plazas, Josefa Ortiz de Domínguez IV, Ex-Hacienda Santana, Colinas del Poniente, Geo Villas, Loma Real, La Peña, Eucaliptos, Los Encinos, Puerta del Sol, Villas de Guadalupe, Jardines de Azucenas, La Floresta, La Loma, Las Camelinas, Casa Blanca, Tenochtitlán, Patria Nueva","$1,487.00",MERCADOLIBRE
1375,76117,1,669.0,1.0,20.645173684210526,-100.47038421052632,Querétaro,Querétaro,"Colinas de Santa Cruz 1a Sección, Laderas de San Pedro, Jardines del Sol, Fundadores, Francisco Javier Mina, Fernando de Tapia, Colinas de Santa Cruz 2a Sección, Rubén Jaramillo, San Marcos I, Centenario, San Marcos, Insurgentes, Comevi, La Esmeralda, Misión Fundadores, Desarrollo Familiar, Pedregal de Buenos Aires, Prados del Rincón, San Pedro Mártir",$669.00,MERCADOLIBRE
1376,76118,4,858.0,2.0,20.674145454545453,-100.38749696969695,Querétaro,Querétaro,"Cerrito Colorado VI, Hacienda Mompaní, 10 de Abril, 15 de Mayo, Eduardo Loarca Castillo, El Romerillal, Francisco Villa I, Cerrito Colorado VII, 5 de Febrero, Cerrito Colorado III, Rosendo Salazar, Independencia, Cerrito Colorado V, Cerrito Colorado IV, Francisco Villa II, Morelos, Villas de San Miguel, Rinconada del Cerrito, Real del Marques Residencial, Prados de Loma Bonita, Paseos de San Miguel, Paraíso, Lomas del Pedregal 2a. Sección, Loma Bonita 2a. Sección, Leyes de Reforma, Jardines de Jurica, Libertadores, Miguel Hidalgo, Luis Donaldo Colosio, Loma Bonita, San Miguel, Revolución, El Tepeyac",$858.00,MERCADOLIBRE
1377,76138,1,719.0,1.0,20.621663636363635,-100.4351,Querétaro,Querétaro,"Luis Donaldo Colosio, Las Teresas, Santa Mónica 2a Secc, Villas de Santa Mónica, Valle del Mezquital, El Higo, Rinconada Zimapán, Santa Mónica 1a Sección, El Tintero, El Progreso, Felipe Carrillo Puerto",$719.00,MERCADOLIBRE
1378,76146,16,1856.0,4.0,20.65888,-100.41652,Querétaro,Querétaro,"La Vista Residencial, Lomas del Marqués, Lomas del Campanario III, Lomas del Campanario II, Bolaños, La Purísima, El Campanario, Miradores, Villas Palmira, Residencial el Refugio","$1,856.00",MERCADOLIBRE
1379,76148,25,2425.0,5.0,20.643065909090907,-100.39123409090912,Querétaro,Querétaro,"Libertad, El Jardín, Los Sabinos, Alameda, El Parque, El Vergel, Eurípides, Villas de Santiago, Unidad Nacional, Los Padilla, Cuesta Azul, San Pedrito Peñuelas IV, San Pedrito los Arcos, San Pedrito Peñuelas I, Reforma Agraria Radical, San Pedrito Peñuelas III, San Pedrito Peñuelas II, Valle de San Pedrito Peñuelas, San Pedrito Ecológico, Rincones del Parque, Puerta de Belén, Paseos de la Cuesta, Lomas de San Pedrito, La Rueca, Jardines de Villas de Santiago, Jardines de Santiago, Conjunto Belén, Colinas de San Pablo, Bosques de Buenavista, Anexo a la Ecólogia, Ampliación Amalia Solórzano, Amalia Solórzano, Ricardo Flores Magón, La Ladera, Bosques de Iturbide, Paseos del Pedregal, Nueva Esperanza, Nuevo San Pedrito, Misión Bucareli Norte, Los Ciruelos, Lomas de San Pedrito (Sección Portales), Peñuelas, Villas Fontana, Bosques de la Hacienda","$2,425.00",MERCADOLIBRE
1380,76190,1,529.0,1.0,20.6396,-100.4128,Querétaro,Querétaro,"Los Pilares, Rincón de San Antonio, Lomas de Querétaro, Club Campestre, Del Valle",$529.00,MERCADOLIBRE
1381,76220,1,769.0,1.0,20.726896,-100.442388,Querétaro,Querétaro,"La Loma, Santa Rosa de Jauregui, San Miguelito, Los Arquitos, San Francisco, Corregidora, Benito Juárez, Continental, Parque Industrial Polígono Empresarial, La Cruz, Arboledas, Colinas de Santa Rosa, Lindavista, Valle Dorado, Santa Lucia, Los Ángeles, Lomas del Pedregal, Las Flores, Las Rosas, El Pedregal, Montenegro, Francisco Villa, Emiliano Zapata, Puerto de Aguirre, Las Lajitas",$769.00,MERCADOLIBRE
1382,76226,4,758.0,2.0,20.7359,-100.44820714285711,Querétaro,Querétaro,"San José Buenavista, San Isidro, Juriquilla, Real de Juriquilla, Real de Juriquilla Prados, Rincón del Lago, Campestre Juriquilla, Cuadrilla Juriquilla, Jurica Misiones, Loma Juriquilla, Lomas de Juriquilla, Acequia Blanca, Campestre Ecológico la Rica, Villas del Mesón",$758.00,MERCADOLIBRE
1383,76230,36,2504.0,6.0,20.720963636363635,-100.41900454545454,Querétaro,Querétaro,"Rancho Largo, La Solana, Los Naranjos, San Francisco Juriquilla, Altavista Juriquilla, Punta Juriquilla, Paseo del Piropo, La Cañada Juriquilla, Juriquilla Santa Fe, Juriquilla Privada, Jurica Tolimán, Jurica La Solana, Jurica Acueducto, Independencia, Cumbres del Lago, Caletto, Balcones de Juriquilla, Azteca, Nuevo Juriquilla, Paraíso Diamante, Mayoral 1 y 2, Nuevo Paraíso","$2,504.00",MERCADOLIBRE
1384,76235,16,1845.0,5.0,20.615916666666667,-100.48461666666668,Querétaro,Querétaro,"Fracción Ejido el Retablo, Sección Oeste de Santa María, Sonterra, Viñedos, El Rincón, Campestre Huertas la Joya","$1,845.00",MERCADOLIBRE
1385,76243,4,888.0,2.0,20.6227,-100.2563,El Marqués,Querétaro,Jesús María,$888.00,MERCADOLIBRE
1386,76246,36,3132.0,5.0,20.57855185185185,-100.28946666666668,El Marqués,Querétaro,"San Cristobal (El Colorado), El Durazno, Loma de la Cruz, San Isidro Miranda, Parque Industrial Bernardo Quintana, Zona este Milenio III, Zen House II, Zen House Habitat, Villas la Piedad, Villas de San José (Ampliación la Piedad), Villa Catania, Rincones del Marques, Real Solare, Parque Tecnológico Innovación Querétaro, Parque industrial la Noria, Parque Industrial El Marqués, Colorilandia, Colinas de la Piedad, Bosque de los Encinos, Del Parque Residencial, La Piedad, Palo Blanco, Cumbres de Conín Tercera Sección, El Mirador, El Carmen, El Colorado, El Rosario","$3,132.00",MERCADOLIBRE
1387,76269,9,1317.0,3.0,20.641916666666667,-100.33581666666667,El Marqués,Querétaro,"La Pradera, La Laborcilla, El Pozo, Zibatá, Hacienda el Marques, Villa Carriedo","$1,317.00",MERCADOLIBRE
1388,76750,1,519.0,1.0,20.54264,-99.90864,Tequisquiapan,Querétaro,"La Magdalena, El Vergel, Adolfo Lopez Mateos, Tequisquiapan Centro, Vista Hermosa",$519.00,MERCADOLIBRE
1389,76800,1,169.0,1.0,20.4433,-99.9708,San Juan del Río,Querétaro,Centro,$169.00,MERCADOLIBRE
1390,76804,1,878.0,2.0,20.399840540540534,-99.96585675675676,San Juan del Río,Querétaro,"Las Torres, Villas del Puente, El Rocío, Santa Cruz Nieto, Independencia, Jardines Banthi, Villa de las Haciendas, Rinconada Santa Cruz Nieto, Rinconada Banthí, Praderas del Sol, Paseo de las Granadas, Las Estrellas, La Peña 3a. Sección, La Peña 2a. Sección, La Peña 1a. Sección, La Esmeralda, Jardines del Valle III, Jardines del Valle II, Jardines del Valle, INFONAVIT los Fresnos, Nuevo Banthí (Ampliación Banthí), La Floresta, INFONAVIT la Paz, Bosques de Banthí, La Loma (Ampliación Santa Cruz), Misión de Santa Cruz, Paseo de las Palmas, Rincón de los Azhares, De Banthí, Banthí, Del Valle, El Colibri de Banthi, Granjas Banthí Sección Solares, Aquiles Serdán, Aquiles Serdán Sección Libertad, La Paz, Huizache",$878.00,MERCADOLIBRE
1391,76806,4,847.0,3.0,20.386384375,-99.975146875,San Juan del Río,Querétaro,"Deportiva, San Cayetano, Las Haciendas, Villas del Pedregal, Comevi Banthi, Tomasita, Lomas de San Juan, INDECO, Villas del Parque, El Pedregal, Conca, Magisterial, Lomas del Pedregal, INFONAVIT Pedregoso, Pedregal de San Juan, San Rafael, Colibrí del Pedregal, Centro Urbano Nuevo San Juan, Villas del Pedregal 1a. Sección, Villa las Flores, Parque Industrial Nuevo San Juan, México, Nuevo Parque Industrial, Nuevo San Juan, INFONAVIT Pedregoso 3a Sección, Lomas de San Juan Sección Campestre, Lomas de San Juan 2da. Sección, Ferrocarrileros, El Marfil, Lomas de San Juan Sección Jardines, Jardines del Pedregal, Quintas de Guadalupe",$847.00,MERCADOLIBRE
1392,76830,4,1038.0,2.0,20.386983333333333,-99.93630833333332,San Juan del Río,Querétaro,"Ejido Cerro Gordo, Paso de Mata zona VII, Paso de Mata zona IV, Prados de Cerro Gordo, Arcos del Sol, Paso de Mata, Cerro Gordo, El Sitio, Haciendas San Juan, Valle Dorado, Villas Fundadores, Loma Alta","$1,038.00",MERCADOLIBRE
1393,76885,1,339.0,1.0,20.1871,-100.1147,Amealco de Bonfil,Querétaro,"Agua Blanca, Nuevo Amanecer",$339.00,MERCADOLIBRE
1394,76900,4,498.0,2.0,20.5286275,-100.4242725,Corregidora,Querétaro,"Portal del Ángel, Monasterio, Misión la Esperanza, Misiones de Corregidora, Las Flores II, Huertas de la Virgen, Haciendas del Pueblito, Gallegos, El Zorzal, El Sorgo, Don Bosco, Del Valle, Constituyentes, Catalina, Bellavista Mezquites, Bellavista Diamante, Ampliación el Pueblito, El Pueblito Centro, Villas de la Corregidora, Villa Antigua, Talavera, Santuarios del Cerrito, Rinconada de la Virgen, Orquideas, Quintas del Bosque, Privada de las Capillas, Privada Bellavista, Emiliano Zapata, San Miguelito, Las Flores, Pueblo Nuevo, Los Frailes, El Rocio, La Ciénega, Los Nogales, Las Palomas, La Antigua, Rincón Colonial, Las Flores I, La Pirámide",$498.00,MERCADOLIBRE
1395,76902,9,1657.0,3.0,20.523036,-100.435124,Corregidora,Querétaro,"Misión de Santiago, Lirio, Misión de Santa Sofía, Los Pinos, San José de los Olvera, El Batan, El Roble, El Pórtico, Amstel IV, Villas Campestre, Las Delicias, Valle de los Olivos, Villas Campestre 2a. Sección, Tabachines, Rincón Campestre, Privada Campestre, Amstel II, Acueducto Candiles, Amstel I, Amstel V, Ámsterdam, El Fortín, El Pocito, Santa Lucía, Villas de Tejeda","$1,657.00",MERCADOLIBRE
1396,76903,4,338.0,2.0,20.54425,-100.41855,Corregidora,Querétaro,"Camino Real, El Risco, Los Olivos, Misión de San Carlos, Misión Candiles, Los Candiles, Lomas del Campestre, Colinas del Sol, Colinas del Sur, Cumbres del Roble, Lomas del Mirador, Francisco Villa, Venceremos, Villas Fontana, Andrea, Bernardo Quintana Arrioja, Boulevares del Cimatario, Camelinas, Claustros del Campestre, Misión Mariana, Rinconada Campestre, Tierra y Libertad, Valle Diamante, Valle Real Residencial",$338.00,MERCADOLIBRE
1397,76904,9,739.0,3.0,20.53319,-100.42480666666668,Corregidora,Querétaro,"La Gavia, El Prado Residencial, Pedegal de Schoenstatt, Los Pájaros, Los Mendoza, Los Callejones, Filosofal, Hacienda Real Tejeda, Huertas El Carmen, Panorama, Misión San Joaquín, Luz María, Los Vitrales, Rinconada del Carmen, Privada las Mariposas, Pirules, La Hacienda, La Vista, De la Saca, Colinas del Santuario, Colinas del Remanso, Colinas del Bosque 1a Sección, Ampliación Huertas del Carmen, Tejeda, El Pueblito, Unidad Condominal Praderas, Los Olvera, Huizache, Maravillas, Las Fuentes",$739.00,MERCADOLIBRE
1398,76907,1,599.0,1.0,20.515420833333334,-100.45422083333334,Corregidora,Querétaro,"La Negreta, El Milagrito, Colinas del Sur, Balcones de La Negreta, 1° de Mayo, 20 de Enero 2a Sección, 21 de Marzo, Ampliación la Negreta, Jardines de La Negreta, Espíritu Santo, Los Reyes, Villas de las Flores, Luis Donaldo Colosio, Valle de los Pinos, Misión San José, Valle de Aragón 1a Sección, Valle de Santiago (Valle de Aragón 2a Sección), Valle Arboledas, Rincón de Guadalupe, Prados de Balvanera, Misión Regina, Misión San Juan, Lomas de la Cruz, 20 de Enero",$599.00,MERCADOLIBRE
1399,76908,1,349.0,1.0,20.55337727272727,-100.40420454545456,Corregidora,Querétaro,"Federal del Río, La Palma, Los Arrayanes, Mediterráneo I, Trojitas, Praderas de los Ángeles, Pueblito Colonial, Rinconada Mediterráneo, Hacienda las Trojes, Lomas de Balvanera, Los Ángeles, Mediterráneo II, Mediterráneo III, Pirámides, Pirámides 3a. Sección, Amanecer Balvanera, Ampliación los Ángeles, Colinas de Balvanera, Santa Virginia, Valle Dorado 2000, Balvanera, San José",$349.00,MERCADOLIBRE
1400,76910,1,299.0,1.0,20.5627,-100.4632,Corregidora,Querétaro,"San Jerónimo, Terranova, Puerta Real, Paseos del Bosque, Jardines de la Corregidora, Desarrollo Hidalgo (Desarrollo Zapata), Casa Magna",$299.00,MERCADOLIBRE
